,tweet_id,timestamp,source,expanded_urls,name,dog_stage,dog_rating,jpg_url,img_num,dog_type,conf,retweet_count,favorite_count
895,706538006853918722,2016-03-06 17:52:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/706538006853918722/photo/1,Oliver,None,11,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,chow,0.541794,1580,3778
896,706516534877929472,2016-03-06 16:27:23+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/706516534877929472/photo/1,None,None,12,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1,golden_retriever,0.7726850000000001,1150,3404
897,706346369204748288,2016-03-06 05:11:12+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",Koda,None,12,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,Tibetan_mastiff,0.956462,1035,3768
898,706310011488698368,2016-03-06 02:46:44+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",None,pupper,12,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1,Pembroke,0.6981649999999999,9034,23443
899,706291001778950144,2016-03-06 01:31:11+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",None,None,11,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1,Border_terrier,0.587101,522,1861
900,706265994973601792,2016-03-05 23:51:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/706265994973601792/photo/1,Kara,None,11,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,papillon,0.743715,1030,2979
901,706166467411222528,2016-03-05 17:16:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/706166467411222528/photo/1,Dexter,None,7,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,Samoyed,0.430418,1819,5636
902,705975130514706432,2016-03-05 04:36:02+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",Adele,pupper,10,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,Staffordshire_bullterrier,0.5877640000000001,842,3397
903,705970349788291072,2016-03-05 04:17:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/705970349788291072/photo/1,Lucy,None,12,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden_retriever,0.776346,1008,3440
904,705898680587526145,2016-03-04 23:32:15+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",Max,None,10,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,collie,0.808276,643,2597
905,705591895322394625,2016-03-04 03:13:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/705591895322394625/photo/1,None,None,11,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1,basenji,0.877207,1308,3475
906,705475953783398401,2016-03-03 19:32:29+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",Zara,None,12,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1,golden_retriever,0.908784,1045,3231
907,705442520700944385,2016-03-03 17:19:38+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/705442520700944385/photo/1,Cooper,None,12,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1,Great_Pyrenees,0.309106,1859,4877
908,705428427625635840,2016-03-03 16:23:38+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/705428427625635840/photo/1,Ambrose,pupper,11,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,0.774792,1931,4188
909,705239209544720384,2016-03-03 03:51:44+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/705239209544720384/photo/1,Jimothy,None,11,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,0.15795,854,3290
910,705223444686888960,2016-03-03 02:49:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/705223444686888960/photo/1,Bode,None,9,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,Chesapeake_Bay_retriever,0.0773733,900,2829
911,705102439679201280,2016-03-02 18:48:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/705102439679201280/photo/1,Terrenth,None,10,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,collie,0.457672,585,2342
912,705066031337840642,2016-03-02 16:23:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/705066031337840642/photo/1,Reese,None,12,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,Airedale,0.868658,683,2378
913,704859558691414016,2016-03-02 02:43:09+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704859558691414016/photo/1,None,pupper,10,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1,pug,0.284428,612,2462
914,704847917308362754,2016-03-02 01:56:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704847917308362754/photo/1,None,None,12,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1,golden_retriever,0.85724,1727,5594
915,704761120771465216,2016-03-01 20:11:59+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",None,pupper,13,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1,Chihuahua,0.100418,3257,7283
916,704499785726889984,2016-03-01 02:53:32+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704499785726889984/photo/1,None,None,12,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,Chihuahua,0.376541,1124,3212
917,704480331685040129,2016-03-01 01:36:14+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704480331685040129/photo/1,Lucia,None,11,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1,Samoyed,0.979206,1197,3723
918,704364645503647744,2016-02-29 17:56:32+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",Bisquick,None,12,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,Pembroke,0.980695,3999,8804
919,704347321748819968,2016-02-29 16:47:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704347321748819968/photo/1,Ralphson,pupper,10,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1,Brittany_spaniel,0.0829173,393,1729
920,703774238772166656,2016-02-28 02:50:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703774238772166656/photo/1,None,None,10,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,Labrador_retriever,0.990119,526,2020
921,703769065844768768,2016-02-28 02:29:55+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",None,None,10,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,boxer,0.838994,1276,3621
922,703611486317502464,2016-02-27 16:03:45+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703611486317502464/photo/1,Scooter,pupper,10,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,0.756441,1709,4229
923,703382836347330562,2016-02-27 00:55:11+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",Charlie,None,12,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2,golden_retriever,0.945664,1285,3837
924,703356393781329922,2016-02-26 23:10:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703356393781329922/photo/1,Socks,None,9,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1,Border_collie,0.894842,429,2085
925,703268521220972544,2016-02-26 17:20:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703268521220972544/photo/1,None,pupper,12,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,1,kuvasz,0.038243,618,2152
926,703079050210877440,2016-02-26 04:48:02+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",None,None,11,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2,Pembroke,0.778503,3494,8064
927,702684942141153280,2016-02-25 02:42:00+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702684942141153280/photo/1,Lucy,None,11,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,golden_retriever,0.514085,1215,3516
928,702671118226825216,2016-02-25 01:47:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702671118226825216/photo/1,Rambo,None,10,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,bloodhound,0.381227,634,2398
929,702598099714314240,2016-02-24 20:56:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702598099714314240/photo/1,Sansa,pupper,11,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,kelpie,0.219179,3712,11332
930,702539513671897089,2016-02-24 17:04:07+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1",None,None,12,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,3,Pomeranian,0.714367,1091,3134
931,702321140488925184,2016-02-24 02:36:23+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",None,None,12,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West_Highland_white_terrier,0.769159,1156,3604
932,702276748847800320,2016-02-23 23:39:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702276748847800320/photo/1,None,None,11,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston_bull,0.697303,860,2706
933,702217446468493312,2016-02-23 19:44:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702217446468493312/photo/1,None,None,9,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,golden_retriever,0.242419,1526,5268
934,701981390485725185,2016-02-23 04:06:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701981390485725185/photo/1,Fiji,None,12,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,1,Pomeranian,0.491022,1106,3755
935,701952816642965504,2016-02-23 02:12:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701952816642965504/photo/1,Rilo,None,11,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle,0.33170700000000003,1149,4167
936,701889187134500865,2016-02-22 21:59:57+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701889187134500865/photo/1,Bilbo,None,11,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,1,French_bulldog,0.902856,1558,3905
937,701601587219795968,2016-02-22 02:57:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701601587219795968/photo/1,Coopson,None,10,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,0.993661,523,2299
938,701570477911896070,2016-02-22 00:53:31+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/701570477911896070/photo/1,https://twitter.com/dog_rates/status/701570477911896070/photo/1",Yoda,None,9,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,Yorkshire_terrier,0.90799,1055,3080
939,701545186879471618,2016-02-21 23:13:01+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701545186879471618/photo/1,Millie,pupper,10,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,Border_collie,0.280893,680,2902
940,701214700881756160,2016-02-21 01:19:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701214700881756160/photo/1,None,None,12,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,0.615163,5812,13475
941,700890391244103680,2016-02-20 03:51:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700890391244103680/photo/1,Chet,None,11,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1,schipperke,0.122356,653,2437
942,700864154249383937,2016-02-20 02:06:50+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700864154249383937/photo/1,None,pupper,12,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1,kuvasz,0.8058569999999999,685,2828
943,700847567345688576,2016-02-20 01:00:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700847567345688576/photo/1,Crouton,None,10,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback,0.252514,558,2637
944,700747788515020802,2016-02-19 18:24:26+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700747788515020802/photo/1,None,None,11,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,1,Great_Pyrenees,0.481333,10673,25130
945,700518061187723268,2016-02-19 03:11:35+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700518061187723268/photo/1,Vincent,None,10,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1,American_Staffordshire_terrier,0.569501,915,2887
946,700505138482569216,2016-02-19 02:20:14+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1",Kaia,None,12,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,1,Norwegian_elkhound,0.160205,646,2487
947,700462010979500032,2016-02-18 23:28:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700462010979500032/photo/1,Murphy,None,6,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,1,Pomeranian,0.110268,2031,4537
948,700167517596164096,2016-02-18 03:58:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700167517596164096/photo/1,Dotsy,None,10,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,beagle,0.16258499999999998,836,2903
949,700151421916807169,2016-02-18 02:54:41+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700151421916807169/photo/1,None,pupper,11,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,1,Italian_greyhound,0.17683800000000002,754,2450
950,700143752053182464,2016-02-18 02:24:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700143752053182464/photo/1,None,pupper,10,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1,golden_retriever,0.53246,3129,8282
951,700029284593901568,2016-02-17 18:49:22+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700029284593901568/photo/1,Coops,None,10,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier,0.726571,661,2262
952,700002074055016451,2016-02-17 17:01:14+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700002074055016451/photo/1,Thumas,None,9,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Chihuahua,0.369488,1529,3627
953,699801817392291840,2016-02-17 03:45:29+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",Cooper,pupper,11,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever,0.808978,1088,3345
954,699788877217865730,2016-02-17 02:54:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699788877217865730/photo/1,Nala,None,12,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Border_terrier,0.35506,557,2458
955,699779630832685056,2016-02-17 02:17:19+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",None,None,10,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,malinois,0.706038,1397,3039
956,699775878809702401,2016-02-17 02:02:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699775878809702401/photo/1,Fillup,None,11,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Dandie_Dinmont,0.271683,690,2150
957,699446877801091073,2016-02-16 04:15:05+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1",Archie,None,12,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Pembroke,0.9694,2938,6515
958,699434518667751424,2016-02-16 03:25:58+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699434518667751424/photo/1,None,pupper,12,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,golden_retriever,0.836572,577,2384
959,699423671849451520,2016-02-16 02:42:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699423671849451520/photo/1,None,None,10,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,pug,0.99786,383,1505
960,699413908797464576,2016-02-16 02:04:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699413908797464576/photo/1,Miley,None,11,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed,0.517479,688,2258
961,699370870310113280,2016-02-15 23:13:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699370870310113280/photo/1,Calbert,None,11,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,cairn,0.337557,497,2053
962,699323444782047232,2016-02-15 20:04:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699323444782047232/photo/1,None,None,10,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Labrador_retriever,0.309696,983,3466
963,699079609774645248,2016-02-15 03:55:41+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",Reagan,None,8,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,schipperke,0.667324,745,2677
964,699072405256409088,2016-02-15 03:27:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699072405256409088/video/1,None,None,12,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Shih-Tzu,0.599587,1325,3296
965,699036661657767936,2016-02-15 01:05:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699036661657767936/photo/1,None,pupper,13,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Chihuahua,0.222943,1345,2863
966,698989035503689728,2016-02-14 21:55:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698989035503689728/photo/1,Oliver,None,13,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Norfolk_terrier,0.24634,1113,3701
967,698953797952008193,2016-02-14 19:35:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698953797952008193/photo/1,CeCe,None,11,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,1,Italian_greyhound,0.382378,1020,2975
968,698907974262222848,2016-02-14 16:33:40+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1",None,None,10,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,German_short-haired_pointer,0.983131,699,2787
969,698710712454139905,2016-02-14 03:29:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698710712454139905/photo/1,Cuddles,None,10,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,1,Samoyed,0.329895,774,2710
970,698703483621523456,2016-02-14 03:01:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698703483621523456/photo/1,Rusty,None,7,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Brittany_spaniel,0.931963,425,1608
971,698635131305795584,2016-02-13 22:29:29+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698635131305795584/video/1,None,None,12,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,Samoyed,0.15846400000000002,388,1400
972,698549713696649216,2016-02-13 16:50:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698549713696649216/photo/1,Claude,None,9,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,French_bulldog,0.998544,704,2536
973,698355670425473025,2016-02-13 03:59:01+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698355670425473025/photo/1,Jessiga,None,10,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,1,pug,0.990191,516,2046
974,698342080612007937,2016-02-13 03:05:01+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698342080612007937/video/1,Maximus,None,11,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1,boxer,0.8830479999999999,1074,2485
975,698262614669991936,2016-02-12 21:49:15+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698262614669991936/photo/1,Franklin,None,11,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Italian_greyhound,0.107948,2268,5214
976,698195409219559425,2016-02-12 17:22:12+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698195409219559425/photo/1,Beau,None,9,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1,Labrador_retriever,0.64369,6750,18408
977,698178924120031232,2016-02-12 16:16:41+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698178924120031232/photo/1,Lily,None,10,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Chesapeake_Bay_retriever,0.351868,830,3084
978,697995514407682048,2016-02-12 04:07:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/697995514407682048/photo/1,None,None,11,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,Staffordshire_bullterrier,0.280222,372,1665
979,697990423684476929,2016-02-12 03:47:39+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",Doug,None,11,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2,Pembroke,0.984783,1451,3592
980,697943111201378304,2016-02-12 00:39:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/697943111201378304/photo/1,Cassie,None,10,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Great_Dane,0.126924,776,2638
981,697616773278015490,2016-02-11 03:02:54+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",None,pupper,11,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1,Lhasa,0.521931,1144,3467
982,697596423848730625,2016-02-11 01:42:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/697596423848730625/photo/1,None,pupper,11,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,Shetland_sheepdog,0.621668,1425,3306
983,697575480820686848,2016-02-11 00:18:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/697575480820686848/photo/1,Ole,None,8,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,whippet,0.119805,572,2250
984,697270446429966336,2016-02-10 04:06:43+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/697270446429966336/photo/1,Bentley,None,10,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,toy_poodle,0.880014,2087,5131
985,697259378236399616,2016-02-10 03:22:44+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/697259378236399616/photo/1,None,None,8,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Great_Dane,0.999223,1136,3611
986,697255105972801536,2016-02-10 03:05:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/697255105972801536/photo/1,Charlie,None,10,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Great_Dane,0.173989,1315,3316
987,697242256848379904,2016-02-10 02:14:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/697242256848379904/photo/1,Oakley,None,10,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1,Eskimo_dog,0.0635328,751,2753
988,696900204696625153,2016-02-09 03:35:31+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/696900204696625153/photo/1,Rosie,None,12,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1,Chihuahua,0.297735,1156,3492
989,696894894812565505,2016-02-09 03:14:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/696894894812565505/photo/1,None,None,9,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1,Appenzeller,0.665628,758,2594
990,696886256886657024,2016-02-09 02:40:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/696886256886657024/photo/1,None,None,12,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,kuvasz,0.383941,2016,5317
991,696754882863349760,2016-02-08 17:58:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/696754882863349760/photo/1,Reptar,None,10,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,toy_poodle,0.0983781,396,1615
992,696713835009417216,2016-02-08 15:14:57+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/696713835009417216/photo/1,Trevith,pupper,9,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,Chesapeake_Bay_retriever,0.321589,757,2613
993,696488710901260288,2016-02-08 00:20:23+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/696488710901260288/photo/1,None,None,12,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,briard,0.369063,1166,2788
994,696405997980676096,2016-02-07 18:51:43+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/696405997980676096/photo/1,Berb,None,7,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,borzoi,0.132845,1284,3531
995,695816827381944320,2016-02-06 03:50:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/695816827381944320/photo/1,None,None,11,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Pomeranian,0.382234,1320,3287
996,695794761660297217,2016-02-06 02:22:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/695794761660297217/photo/1,Wyatt,None,13,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,Samoyed,0.962139,880,3490
